episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
45,19.967,9.74,0,3.0,0.5,45,21600,70,150.0,0.0,150.0,1.0,0.7778,0.0667,1,0,1,0.0222,0.0,0.0222,0,0.6222,0.3778,1.0,28,45,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2353,17,4,0.6297,0.1,0.2667,0.8889,0.1778,0.3778,0.0,0.0,0.2353,0.0,0.0,0.0,1.4858,0.0,return_outer,obstacle,0.9951,0.0
46,-10.0,-8.28,0,0.0,0.0,5,2400,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.2,0.0,0.2,0,0.8,0.2,1.0,4,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.4939,0.1,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.673,0.0,outer_patrol_a,road_edge,0.9949,0.0
47,-10.0,-7.24,0,0.0,0.0,6,2880,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1667,0.0,0.1667,0,0.6667,0.3333,1.0,4,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2,2,0.5187,0.1,0.0,0.6667,0.0,0.3333,0.0,0.0,1.0,0.0,0.0,0.0,0.6365,0.0,outer_patrol_a,road_edge,0.9948,0.0
48,-10.0,-6.48,0,0.0,0.0,8,3840,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.125,0.0,0.125,0,0.625,0.375,1.0,5,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.5013,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6616,0.0,outer_patrol_a,road_edge,0.9947,0.0
49,25.83,12.6,0,3.0,0.5,33,15840,70,150.0,0.0,150.0,1.0,1.0606,0.0909,1,0,1,0.0303,0.0,0.0303,0,0.6364,0.3636,1.0,21,33,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,10,6,0.5626,0.1,0.1212,0.7879,0.0606,0.303,0.0,0.0,0.6,0.0,0.0,0.0,1.4404,0.0,return_outer,obstacle,0.9945,0.0
50,5.1865,2.53,0,1.0,0.1667,16,7680,70,150.0,0.0,150.0,1.0,0.7292,0.0625,1,0,1,0.0625,0.0,0.0625,0,0.8125,0.1875,1.0,13,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8,5,4,0.5331,0.1,0.0625,0.75,0.0,0.3125,0.0,0.0,0.8,0.0,0.0,0.0,0.8223,0.0,enter_inner,obstacle,0.9944,0.0
51,20.6845,10.09,0,3.0,0.5,42,20160,70,150.0,0.0,150.0,1.0,0.8333,0.0714,1,0,1,0.0238,0.0,0.0238,0,0.6429,0.3571,1.0,27,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2632,19,5,0.6237,0.1,0.2857,0.881,0.119,0.4524,0.0,0.0,0.2632,0.0,0.0,0.0,1.4994,0.0,return_outer,obstacle,0.9942,0.0
52,27.8595,13.59,0,3.0,0.5,30,14400,70,150.0,0.0,150.0,1.0,1.1667,0.1,1,0,1,0.0333,0.0,0.0333,0,0.7667,0.2333,1.0,23,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,10,5,0.5617,0.1,0.1667,0.9,0.0,0.3333,0.0,0.0,0.5,0.0,0.0,0.0,1.485,0.0,return_outer,obstacle,0.9941,0.0
53,18.696,9.12,0,2.0,0.3333,21,10080,70,150.0,0.0,150.0,1.0,1.1111,0.0952,1,0,1,0.0476,0.0,0.0476,0,0.7619,0.2381,1.0,16,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,4,1,0.5293,0.1,0.0,0.7619,0.0,0.1905,0.0,0.0,0.25,0.0,0.0,0.0,1.0844,0.0,inner_patrol,obstacle,0.9939,0.0
54,4.346,2.12,0,1.0,0.1667,17,8160,70,150.0,0.0,150.0,1.0,0.6863,0.0588,1,0,1,0.0588,0.0,0.0588,0,0.7647,0.2353,1.0,13,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,2,1,0.4936,0.1,0.0,0.7059,0.0,0.1176,0.0,0.0,0.5,0.0,0.0,0.0,0.753,0.0,enter_inner,obstacle,0.9938,0.0
